screen_name	user_id	politician	phi	phi_2
govmikehuckabee	15416505	0	-1.0899589377016756	1.1718481181054698
govwalker	213795411	0	-0.8720273775407722	0.5790299703652649
gr8_2b_alive	112562263	0	-1.4172251248082064	0.8363687299930661
gracenapolitano	161411080	0	0.7216643497177418	-1.752761585900229
grahamblog	14845376	1	-0.31451751410174583	-0.1914929938816779
greggharper	23712174	0	-0.4104189738605646	-2.26343487121817
greggutfeld	28628850	0	-1.260675341739743	1.379183993483729
gregorymeeks	22812754	0	0.7595250123599611	-1.5075134282246543
gretawire	2885573474	0	-1.3494597690199233	1.2216071673458853
gstephanopoulos	17074440	0	0.7711761899116899	0.4023248260065796
guardian	87818409	0	0.858304053411163	0.45399661415769066
guntrust	32258396	0	-1.0977973068878666	0.8255137311741061
gwenifill	164412502	0	0.9210665378344524	0.010339239592262649
hardball	205864193	0	1.0000231493875307	0.15792224671103994
hardball_chris	48802204	0	0.9573464331694229	0.2741262239145833
heidil_rn	332637055	0	NA	NA
herb_slojewski	615687834	0	-1.3937622134183765	0.7014110059321997
heritage	10168082	0	-0.990291440643832	0.8211376252963506
herrerabeutler	242926427	1	-0.10139737271283318	-1.617990417409383
heytammybruce	22956220	0	-1.4019272312968167	1.1684981968371964
hillaryclinton	1339835893	0	1.0163708301119456	0.779373270101294
hitrecordjoe	24807616	0	1.0026429170552467	0.8495549170209714
hodgman	14348594	0	1.078153430339871	0.5444316712207216
hollyrfisher	2996283182	0	NA	NA
holyfield67	379498878	0	-1.4561330350346853	0.7537871078052273
homunculusloikm	233933230	0	-1.1561749611850354	0.9886318358452101
housecracka	16190478	0	-1.4006479449515432	0.6186972076471087
housedemocrats	43963249	0	0.9452187216090467	0.28923727547770656
housegop	15207668	0	-0.48212856576112273	0.61762512968221694
housetransinf	2982232425	0	NA	NA
howardfineman	14962779	0	0.9393339332691673	-0.0695744529137888
hrc	19608297	0	1.093510519671078	0.38083344084991816
hrw	14700316	0	0.9446253207481163	0.3840649842167279
huffingtonpost	14511951	0	0.9127097089608568	0.6318096555532445
huffpostpol	15458694	0	0.8570406908459057	0.19265528804952467
hughhewitt	15075999	0	-0.8302463167602089	0.5399248788071754
iamjohnoliver	316389142	0	1.1013362802934377	0.6331227727124555
iamrashidajones	562381032	0	1.0651013555986788	0.7544947833639575
iepluribusunum	378933826	0	-1.3872748394558574	0.797816613039837
indyenigma	16672662	0	-1.2931141550053364	0.5777103829664252
ingrahamangle	50769180	0	-1.0117116704522389	1.2881021318118213
inlawsoutlaws	77329593	0	1.120181104200467	-0.18263032863331966
iowahawkblog	149913262	0	-0.9271913069316149	0.6320017032731088
iresistall	347057474	0	NA	NA
irritatedwoman	16710420	0	-1.4001160402824164	0.9622403803323567
isheeple1	906620078	0	-1.4280811349331621	0.699293516887954
istook	15551300	0	-1.3234860502232493	0.7442688303776
jackkingston	36654245	1	-0.4985235478515039	-1.7451719518903066
jacksonleetx18	80612021	1	0.87355989124972655	-0.9995907737843874
jacquie0415	351361539	0	-1.5005068555869756	0.7597289721605027
jahimes	31611298	0	0.9538711231994774	-0.6462324012946049
jamesokeefeiii	16989178	0	-1.3093197211889465	1.1857203457905947
jamesrosenfnc	48029066	0	-1.2002394110863388	0.9407421983689819
janefonda	18583722	0	1.0262764366758117	0.504455291157
janschakowsky	24195214	1	0.9089839741705631	-1.0839168242014896
jasoninthehouse	17800215	1	-1.1665993672402368	0.9689472822509408
jasonsegel	407977463	0	0.9947828687384848	0.8778965694561401
jdcorbinpm	115945502	0	NA	NA
jddickson	23205346	0	NA	NA
jeanniemcbride	3086155613	0	NA	NA
jedediahbila	60680268	0	-1.1664912524716726	1.044810352170971
jeffersonobama	39609732	0	0.9994435667112522	-0.41662396517806444
jeffflake	16056306	1	0.5618286278716788	-0.26991526153783113
jefffortenberry	18805303	1	-0.2814688283010197	-1.855196156304332
jengranholm	14185317	0	1.0104562681667881	-0.1950607931757879
jeremyscahill	23839835	0	0.9617261896557706	0.12978078548249192
jerrybrowngov	19418459	0	0.972673147358279	0.14117890798903956
jerrymoran	18632666	1	-0.11104567579592532	-1.8417283491895415
jessetyler	17350250	0	1.039345800636262	0.7733100223545797
jessicachasmar	89005882	0	-1.1107313007155957	0.7627985831282762
jhartellis	212097279	0	-1.486412102701519	0.6342329162531948
jilevin	24733117	0	0.9577351003520983	0.06224804340431321
jim_jordan	18166778	1	-1.2392687386120893	1.2461978362817305
jim_moran	47412499	1	0.5781772274966452	-1.59431011026739
jimdemint	9508922	1	-1.1630389452311267	0.5679080870761949
jimlangevin	18909919	1	0.747224971504073	-1.3966341191635496
jimmyfallon	15485441	0	0.8379716721725258	0.8513927382097819
jjauthor	177584156	0	-1.3797121714400813	0.9730714364332801
jmattbarber	22770745	0	-1.4056252334790496	0.6606915241423365
jn3_16_21	22540858	0	-1.3628249930690985	0.6067569153714422
joanwalsh	1106501	0	1.0276441001258971	-0.03924382688528536
joaquincastrotx	231510077	1	1.0194003043300046	-0.2046449574773682
joebiden	939091	1	1.0701441876655662	0.7817506286910385
joethepatriotic	140640762	0	-1.5178555668063847	0.5393973192441665
john_dingell	2982226132	1	NA	NA
johnboehner	5357812	1	NA	NA
johnboozman	5558312	1	-0.2067208367032961	-1.944567409750813
johncarneyde	237770636	0	0.6458360405064623	-1.1972615742230037
johncleese	10810102	0	0.9497278206517302	0.6300661876514737
johncornyn	13218102	1	-0.6545398976005065	-0.04015128015708673
johnfromcranber	1065869268	0	-1.4256663930131015	0.9252846492429582
johnfugelsang	33276161	0	1.1117934246827788	0.18434169887036164
johnkerry	15007149	1	0.9397406567860416	0.44084147687255804
johnlegend	18228898	0	1.0517022771014322	0.6689240329257782
jonahnro	71627462	0	-0.46241440748622775	0.480719207840451
jonathanalter	21844854	0	0.9641356276739163	-0.1865500505467336
jonwexford	144350248	0	-0.8721171478287756	0.651465364270714
josephbrandon8	858921774	0	1.0211709832893183	-0.39850966521454984
joshtpm	21268897	0	0.9915774021159922	-0.06564365570029229
joyannreid	49698134	0	1.1127585813078054	0.4086365166440148
joyvbehar	32004130	0	0.9917167354029011	0.5875239222483237
jstines3	101395252	0	-1.452235468905572	1.0173760796837807
jtimberlake	26565946	0	0.8174927326445847	0.9242445974529595
juddapatow	88749392	0	1.0739498555926257	0.6800099638773316
judgecarter	18030431	1	-0.6487104922529563	-1.8642525092555768
judgenap	29216764	0	-1.1833685305201833	1.1419260442457009
judgetedpoe	74198348	1	-0.6306155088158186	-1.7777661774347755
judicialwatch	18247062	0	-0.5985894614380672	0.9880108783155831
juliancastro	19682187	0	1.0809442560737574	0.17616111423014452
just_a_texan	884304968	0	-1.5258097586906603	0.885046185500848
kanyewest	169686021	0	0.4297680718646402	0.9954766444625208
karlrove	18791763	0	-0.7537667691706733	0.7618912209942716
kathygriffin	21148293	0	1.0495707158856356	0.6268604868413957
katiecouric	18812301	0	0.8346280757739301	0.5264651025096765
katiepavlich	48459553	0	-1.2857504175258825	1.1996869991983614
katrinanation	59159771	0	0.9820888295760873	-0.09599889001260127
katyinindy	20958510	0	-1.311947039434429	0.7226264179792509
kchenoweth	31641658	0	0.9015440487987524	0.7856409546302109
kdrum	18276341	0	0.9655642220634612	-0.20701937392151035
keithboykin	21728303	0	1.081958906829728	-0.04636838110700071
keithellison	14135426	1	1.064411578949906	-0.023051368528302772
keitholbermann	130617778	0	1.057047484532048	0.3727424022915118
kellyayotte	229592356	1	-0.3118482134653943	-0.9694910760616452
kennettdems	959596692	0	0.9814684465464815	-0.40315363408456945
kenwahl1	97912404	0	-1.3858216524691882	0.8347762663867818
kerrywashington	205302299	0	1.030189141246339	0.6848693275131376
kesgardner	182251918	0	NA	NA
kevinspacey	27457788	0	0.8256420873683578	0.7692898498375728
kilmeade	43919633	0	-1.2962932065375048	1.257672777388613
kimguilfoyle	25101996	0	-1.2058764726423599	1.3437602467486731
