source	meta_id	user_id	screen_name	phi	phi_2	followers	voteview_id	nominate_dim1	nominate_dim2	party_code	party	chamber
covid_elites	meta_947	50669520	Dr. Jason Johnson	-0.8527881776570532	-0.1285811458363538	6030	NA	NA	NA	NA	Independent	NA
covid_elites	meta_948	204444440	Dr. Dawn Michael	1.9657721738319536	-1.1815842276361461	1519	NA	NA	NA	NA	Independent	NA
covid_elites	meta_949	3333055535	Eric Holder	-0.818642646180106	-0.23143480083083387	14112	NA	NA	NA	NA	Independent	NA
covid_elites	meta_950	21522338	Marianne Williamson	-0.6171889709420404	-0.9593646261254121	17243	NA	NA	NA	NA	Independent	NA
covid_elites	meta_951	2393323908	CJ Pearson	1.8340379262536308	-1.5283758673291148	7251	NA	NA	NA	NA	Independent	NA
covid_elites	meta_952	778763106289758208	Jenna Ellis	1.9479027235017887	-1.5693461515590106	6397	NA	NA	NA	NA	Independent	NA
covid_elites	meta_953	1243560408025198592	MeidasTouch.com	NA	NA	0	NA	NA	NA	NA	Independent	NA
covid_elites	meta_954	1083551928821448704	John D	NA	NA	0	NA	NA	NA	NA	Independent	NA
covid_elites	meta_955	817869452473548800	Dr. Al Gross	-0.8460660850862101	-0.1614080233608618	2390	NA	NA	NA	NA	Independent	NA
covid_elites	meta_956	16972715	MURRAY	-0.833240358012228	-0.4695617771509006	570	NA	NA	NA	NA	Independent	NA
covid_elites	meta_957	33608041	Kevin Sorbo	1.8600780088742628	-1.6002717893456024	6525	NA	NA	NA	NA	Independent	NA
covid_elites	meta_958	17813513	Jeremy Newberger	-0.8336205145038499	-0.02136885996898875	2233	NA	NA	NA	NA	Independent	NA
covid_elites	meta_959	22663306	𝕞𝕖𝕝𝕚𝕤𝕤𝕒	2.080984028856357	-1.28244881715699	1690	NA	NA	NA	NA	Independent	NA
covid_elites	meta_960	394724132	Topher Spiro	-0.8019772782555223	0.20004701951895273	4664	NA	NA	NA	NA	Independent	NA
covid_elites	meta_961	409486555	Michelle Obama	-0.8191714036658416	-1.3296836461074493	157656	NA	NA	NA	NA	Independent	NA
covid_elites	meta_962	868673067223887872	Badd Company	-0.8691323742221396	0.19252687542999958	620	NA	NA	NA	NA	Independent	NA
covid_elites	meta_963	806862084277407744	Valerie Jarrett	-0.8092901637532423	-0.07327130997104164	6058	NA	NA	NA	NA	Independent	NA
covid_elites	meta_964	1265761679947771904	The Republican Accountability Project	NA	NA	0	NA	NA	NA	NA	Independent	NA
covid_elites	meta_965	14869615	A.R. (Actually Republic) Moxon	-0.9113351305547875	-0.5350188786887498	3830	NA	NA	NA	NA	Independent	NA
covid_elites	meta_966	91150764	Zac Petkanas	-0.8038765200618188	0.3307080829926903	2621	NA	NA	NA	NA	Independent	NA
covid_elites	meta_967	92317603	Phil Ehr	-0.8771687094787418	-0.06946590473928882	6137	NA	NA	NA	NA	Independent	NA
covid_elites	meta_968	18208368	Kurt Bardella	-0.7348362597874899	0.4011493491796651	2256	NA	NA	NA	NA	Independent	NA
covid_elites	meta_969	1283359081	Gwen Graham	-0.6263416565637406	0.3486433459400767	1217	NA	NA	NA	NA	Independent	NA
covid_elites	meta_970	85165134	molly conger	-0.899277422770224	-0.47001093322875676	1765	NA	NA	NA	NA	Independent	NA
covid_elites	meta_971	58348452	Jordan Rachel	1.9539042735320264	-1.4834830286293275	3353	NA	NA	NA	NA	Independent	NA
covid_elites	meta_972	90480218	Richard Grenell	1.8122125792222559	-1.5045608400825192	10293	NA	NA	NA	NA	Independent	NA
covid_elites	meta_973	826589191412862976	Joe Cunningham	-0.6791445652464242	0.4999698925405363	1354	NA	NA	NA	NA	Independent	NA
covid_elites	meta_974	15725659	Matt Wolking	1.8405950581203836	-0.7730674466265172	1825	NA	NA	NA	NA	Independent	NA
covid_elites	meta_975	130617778	Keith Olbermann	-0.7782334282116459	-0.762874260608871	27446	NA	NA	NA	NA	Independent	NA
covid_elites	meta_976	19638751	David Pepper	-0.6584050544534632	0.2860428974768732	1414	NA	NA	NA	NA	Independent	NA
covid_elites	meta_977	821784477076750336	Dr. Jill Biden	NA	NA	0	NA	NA	NA	NA	Independent	NA
covid_elites	meta_978	1731223328	Scott Charles	-0.8696806248467653	-0.13809838755509632	823	NA	NA	NA	NA	Independent	NA
covid_elites	meta_979	1178039474346852352	Matthew Holliday	2.152615473059099	-1.278600850450453	649	NA	NA	NA	NA	Independent	NA
covid_elites	meta_980	30726383	Nick Jack Pappas	-0.8430180098730496	-0.027734023516463684	3493	NA	NA	NA	NA	Independent	NA
covid_elites	meta_981	1221462414744596480	Republicans against Trumpism	NA	NA	0	NA	NA	NA	NA	Independent	NA
covid_elites	meta_982	3298708805	Charles Booker	-0.9078447695705781	-0.6144718027544722	8704	NA	NA	NA	NA	Independent	NA
covid_elites	meta_983	120995738	Black Aziz aNANsi	-0.9081169510433391	-0.2705104868211821	2676	NA	NA	NA	NA	Independent	NA
covid_elites	meta_984	96648433	Sara Spector	-0.8155846632463339	0.27638486934331813	618	NA	NA	NA	NA	Independent	NA
covid_elites	meta_985	3222921301	A Voice For Choice Advocacy	1.2524740604204088	-1.2057947135156937	145	NA	NA	NA	NA	Independent	NA
covid_elites	meta_986	369613362	Brian Sims	-0.8397241733135116	-0.39306910523442584	3059	NA	NA	NA	NA	Independent	NA
covid_elites	meta_987	137271569	Sean Turner Wear a Mask!	-0.8928130219714924	0.35473344191837586	204	NA	NA	NA	NA	Independent	NA
covid_elites	meta_988	21150492	Steve Milloy	1.6080836923991797	-0.752380623260729	634	NA	NA	NA	NA	Independent	NA
covid_elites	meta_989	3317659546	Mary Leath	-0.918756941886424	0.12442509131792207	644	NA	NA	NA	NA	Independent	NA
covid_elites	meta_990	4639413136	Mark Lutchman	1.9548554724095542	-1.5086651841983427	4976	NA	NA	NA	NA	Independent	NA
covid_elites	meta_991	350822109	ELIJAH SCHAFFER	1.757232485027466	-1.5010164707266902	3363	NA	NA	NA	NA	Independent	NA
covid_elites	meta_992	19161570	Jennifer Horn	-0.6303528566624652	0.0019331081766643047	1919	NA	NA	NA	NA	Independent	NA
covid_elites	meta_993	32804484	Paul A. Szypula, US Senate Candidate for NY in ‘22	2.111208557218603	-1.0374545724992703	557	NA	NA	NA	NA	Independent	NA
covid_elites	meta_994	832978972602429440	Graham Allen	1.955740035912164	-1.4554761712623125	2982	NA	NA	NA	NA	Independent	NA
covid_elites	meta_995	886398296146706432	Fifty Shades of Whey	-0.8464682995461282	-0.5792607611899087	2004	NA	NA	NA	NA	Independent	NA
covid_elites	meta_996	4081106480	The Daily Wire	1.5475029304271666	-1.4710393076347805	7450	NA	NA	NA	NA	Independent	NA
covid_elites	meta_997	26044686	Ruth H. Hopkins, B.S., M.S., J.D.	-0.8381729564958269	-0.2604489219492702	3317	NA	NA	NA	NA	Independent	NA
covid_elites	meta_998	17974481	N. K. Jemisin	-0.9402112893635488	-0.8991099972047137	6503	NA	NA	NA	NA	Independent	NA
covid_elites	meta_999	878087280321335296	Kaitlin Bennett	NA	NA	0	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1000	2945287090	ALBUMS OUT NOW	2.0124710444207934	-1.5745417349403927	2901	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1001	226194552	An0maly	1.7957428331337848	-1.5181955316833047	1745	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1002	1066773270773547008	BlackWomenViews Media	-0.9209354217214698	-0.1870245781414529	2359	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1003	4510762632	Maya Chavez	-0.8668472447387352	0.5892045817256005	45	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1004	825829081866436608	Irishrygirl	-0.8774420337034966	0.12988254575869285	1845	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1005	972909709	BraveHeart	1.842923155884426	-0.9465176547456625	2212	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1006	454513795	NANCY	2.023933588281387	-1.1131668509353596	1695	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1007	2366083123	hodel in the streets, chava in the sheets	-0.8611443162542726	-0.4531057577391279	782	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1008	481762079	Aaron Black	-0.8808079984746644	0.5025896027090005	704	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1009	798953701972938752	Nick Knedsen 🇺🇸	-0.8710048525990853	0.21324466149183455	4213	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1010	858466264875900928	Barry R McCaffrey	NA	NA	0	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1011	87679233	Alex Berenson	1.5095592380214018	-1.4038796980270059	4532	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1012	23176276	Meghan McCain	-0.1725710844858659	-0.9211300630970907	19548	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1013	245441097	Joe Concha	1.644506944601778	-1.0954440133768557	2147	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1014	14542977	Tom Joseph	-0.8734599742975206	-0.15555188431172823	3803	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1015	14619527	Eric Umansky	-0.7050645197194033	0.04698541680644844	2162	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1016	15515169	toddstarnes	1.7186880775918731	-0.924826679502601	3914	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1017	15694863	Lindsay Beyerstein	-0.7476817183569647	-0.013107223356444308	927	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1018	115563859	Richard Hine	-0.8518460438002201	0.18234406381917845	2382	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1019	123281100	Andy Ostroy	-0.8381609909165028	-0.015816951623415336	1961	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1020	14146966	John Aravosis 🇺🇸🇬🇷🏳️‍🌈	-0.8155251754583314	0.32977179252410327	3646	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1021	3096996858	Mairead McArdle	0.6626389777729752	-0.11428496305597706	82	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1022	50772918	Clay Travis	1.2681085349023296	-1.4735271349610448	11683	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1023	535643852	Jordan Schachtel	1.8405000627081858	-1.0727873989072696	1651	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1024	558360059	John Ziegler	0.6390511992231321	-0.27725010232510183	1363	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1025	570248641	Dermot Cole	-0.4916781995831129	-0.39287247527882374	234	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1026	252398355	Daniel Horowitz	1.763966688476866	-0.8365913200744979	2201	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1027	177564016	Steve Deace	1.6109994918227695	-0.8431620037169117	2106	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1028	18071459	MARK SIMONE	1.807562702043366	-1.133942655287042	2260	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1029	18320938	(((DeanObeidallah)))	-0.8239943523209302	-0.05860694714629827	3347	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1030	19422491	Grant Stern	-0.802164158931601	0.3668847259914884	2675	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1031	2199541	Helen Kennedy	-0.8120262742868547	0.20757165850075945	1293	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1032	932011810235891712	Alex Salvi	1.9521616179572605	-1.1910269218621596	1359	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1033	96505646	Kyle Whitmire	-0.3840733792202319	0.18634179470929707	960	NA	NA	NA	NA	Independent	NA
covid_elites	meta_1034	16116288	rolandsmartin	-0.7552384440388382	-0.7811437451199637	14432	NA	NA	NA	NA	Independent	NA
presidents	pres_biden	1349149096909668363	President Biden	-0.7778139894081372	-1.4584987072148254	171395	NA	NA	NA	NA	Independent	NA
presidents	pres_biden	939091	Joe Biden	-0.7778139894081372	-1.4584987072148254	171395	NA	NA	NA	NA	Independent	NA
presidents	pres_trump	822215679726100480	President Trump 45 Archived	0.0023709714521423474	-1.559539778938036	374822	NA	NA	NA	NA	Independent	NA
presidents	pres_trump	25073877	Donald J. Trump	0.0023709714521423474	-1.559539778938036	374822	NA	NA	NA	NA	Independent	NA
presidents	pres_obama	1536791610	President Obama	-0.7037341059245741	-1.4110728211254173	469966	NA	NA	NA	NA	Independent	NA
presidents	pres_obama	813286	Barack Obama	-0.7037341059245741	-1.4110728211254173	469966	NA	NA	NA	NA	Independent	NA
moc_116	MH11621189	18229117	duffy4wisconsin	1.3723041537894096	0.05506679011930406	1469	NA	NA	NA	NA	Independent	House
moc_116	MH11629375	18277655	reppeteking	0.7210183752821777	0.5484935758290616	1111	NA	NA	NA	NA	Independent	House
moc_116	MH11620948	20053279	reppeteolson	0.7489813336563907	2.153285274747346	305	NA	NA	NA	NA	Independent	House
moc_116	MS11621112	20879626	corygardner	0.2561369255739467	0.5504684121370418	3027	NA	NA	NA	NA	Independent	Senate
moc_116	MS11640304	21669223	lamaralexander	0.4076229581371198	0.9411819666173856	3005	NA	NA	NA	NA	Independent	Senate
moc_116	MH11620532	23976316	repkenmarchant	0.8704889017543537	2.368222786332217	597	NA	NA	NA	NA	Independent	House
moc_116	MH11621324	26637348	tulsigabbard	-0.04899094001954763	-1.0374463389661388	18013	NA	NA	NA	NA	Independent	House
moc_116	MH11629546	26778110	repwalterjones	0.6154426739482997	1.9895597127719264	615	NA	NA	NA	NA	Independent	House
moc_116	MH11615431	29450962	repjohnlewis	-0.8542771661126912	-0.5809478325794796	33642	NA	NA	NA	NA	Independent	House
moc_116	MS11641904	29495695	kloeffler	1.6670464149336652	-1.0684755476276184	2500	NA	NA	NA	NA	Independent	Senate
moc_116	MH11629932	32010840	repgregwalden	0.18619714225369535	1.9256652037439068	888	NA	NA	NA	NA	Independent	House
moc_116	MH11629134	33563161	repjoseserrano	-0.4941059105053384	1.8838576228614337	795	NA	NA	NA	NA	Independent	House
moc_116	MH11621376	42481696	bradleybyrne	1.4733776008504182	0.7384213761776373	979	NA	NA	NA	NA	Independent	House
moc_116	MH11620325	48117116	stevekingia	1.211337181849285	0.015618414977036305	2222	NA	NA	NA	NA	Independent	House
moc_116	MH11620947	52503751	drphilroe	0.8665218860258717	2.0623491296846868	476	NA	NA	NA	NA	Independent	House
moc_116	MS11629924	60828944	senatortomudall	-0.5036556976027214	1.4229726508559792	2979	NA	NA	NA	NA	Independent	Senate
moc_116	MS11614852	75364211	senpatroberts	0.5085108948794643	1.8088063310121056	1720	NA	NA	NA	NA	Independent	Senate
moc_116	MS11640304	76649729	senalexander	0.4076229581371198	0.9411819666173856	3005	NA	NA	NA	NA	Independent	Senate
moc_116	MS11629909	78403308	senatorisakson	0.4538931222252756	1.1071151889150066	1557	NA	NA	NA	NA	Independent	Senate
moc_116	MH11615603	164007407	repeliotengel	-0.5136501320694733	1.6137396428176476	1165	NA	NA	NA	NA	Independent	House
moc_116	MH11620962	190328374	reptomgraves	0.9973097564577419	2.029295253885378	530	NA	NA	NA	NA	Independent	House
moc_116	MH11615124	193872188	repvisclosky	-0.06763685502700713	2.3157909176103257	388	NA	NA	NA	NA	Independent	House
moc_116	MH11621943	196362083	repbenmcadams	-0.281115034382479	0.013623837288947518	551	NA	NA	NA	NA	Independent	House
moc_116	MH11615612	221792092	nitalowey	-0.5460052212625118	1.4993731157162817	1090	NA	NA	NA	NA	Independent	House
moc_116	MH11621192	224294785	repmartharoby	0.9030305010089166	2.101715454100984	732	NA	NA	NA	NA	Independent	House
moc_116	MH11691143	233842454	justinamash	-0.2847280215323655	-0.3416218901896169	13582	NA	NA	NA	NA	Independent	House
moc_116	MH11621189	234022257	repseanduffy	1.3723041537894096	0.05506679011930406	1469	NA	NA	NA	NA	Independent	House
moc_116	MS11621112	235217558	sencorygardner	0.2561369255739467	0.5504684121370418	3027	NA	NA	NA	NA	Independent	Senate
moc_116	MH11621182	237312687	repbillflores	0.9799315164760278	1.9198460154083534	559	NA	NA	NA	NA	Independent	House
moc_116	MS11641705	239548513	dougjones	-0.7789539782855724	-0.023546583640828678	9264	NA	NA	NA	NA	Independent	Senate
moc_116	MH11621111	242873057	reptipton	0.34349481078119076	2.105486112427442	603	NA	NA	NA	NA	Independent	House
moc_116	MH11621101	252819323	reptomreed	0.2610843224912271	1.8372094696197088	480	NA	NA	NA	NA	Independent	House
moc_116	MS11649706	291756142	senatorenzi	0.4842752203341758	1.9374037103975474	1650	NA	NA	NA	NA	Independent	Senate
moc_116	MH11620531	295685416	conawaytx11	1.0166657856710348	2.0223409746585648	485	NA	NA	NA	NA	Independent	House
moc_116	MH11629572	377534571	mactxpress	0.8093867800855982	2.4007298925438683	348	NA	NA	NA	NA	Independent	House
moc_116	MH11621925	412595957	replancegooden	NA	NA	0	NA	NA	NA	NA	Independent	House
moc_116	MH11620108	432771620	repsusandavis	-0.4429066093119747	1.8186741101006723	656	NA	NA	NA	NA	Independent	House
moc_116	MH11620720	510516465	daveloebsack	-0.25603760248734664	0.7327361679395054	407	NA	NA	NA	NA	Independent	House
moc_116	MH11620147	584912320	lacyclaymo1	-0.42472630883291157	0.9723896500751915	415	NA	NA	NA	NA	Independent	House
moc_116	MH11629587	787373558	repcummings	-0.8224220699880105	-0.07007937235449593	14063	NA	NA	NA	NA	Independent	House
moc_116	MH11614657	851621377	jimpressoffice	0.8232812061641779	1.2058050947260106	289	NA	NA	NA	NA	Independent	House
moc_116	MH11621348	963480595	repmarkmeadows	1.8210701940486895	-1.4934986606047105	10285	NA	NA	NA	NA	Independent	House
moc_116	MH11620508	1009269193	replipinski	-0.25184944960619343	2.2130446073802723	467	NA	NA	NA	NA	Independent	House
moc_116	MH11621335	1055907624	repjoekennedy	-0.8342781391842399	-0.3504282433713187	17163	NA	NA	NA	NA	Independent	House
moc_116	MH11621345	1058256326	repchriscollins	NA	NA	0	NA	NA	NA	NA	Independent	House
moc_116	MH11621349	1058460818	repholding	0.65899347841335	2.389575691787138	379	NA	NA	NA	NA	Independent	House
moc_116	MH11621323	1060487274	repdougcollins	1.9688075434748546	-1.4453609754659043	6222	NA	NA	NA	NA	Independent	House
moc_116	MH11621324	1064206014	tulsipress	-0.04899094001954763	-1.0374463389661388	18013	NA	NA	NA	NA	Independent	House
moc_116	MH11621369	1068499286	repdennyheck	-0.6472606607020699	1.3804039236118895	1045	NA	NA	NA	NA	Independent	House
moc_116	MH11621317	1071900114	reptedyoho	1.0101466285354264	1.3068117756990332	782	NA	NA	NA	NA	Independent	House
moc_116	MH11621331	1074101017	susanwbrooks	0.47437716094419285	2.0074454819800147	653	NA	NA	NA	NA	Independent	House
moc_116	MH11621305	1074412920	reppaulcook	0.45875905119293053	2.602458626636927	339	NA	NA	NA	NA	Independent	House
moc_116	MS11614921	1249982359	senatemajldr	1.0757457028960897	-1.267219744089552	17538	NA	NA	NA	NA	Independent	Senate
moc_116	MH11614863	1289319271	repchrissmith	0.32479150968115283	1.4101486261430571	410	NA	NA	NA	NA	Independent	House
moc_116	MH11620963	1305596696	rep_hunter	NA	NA	0	NA	NA	NA	NA	Independent	House
moc_116	MS11641501	1397501864	perduesenate	1.0282706231529481	0.2501616328161976	2019	NA	NA	NA	NA	Independent	Senate
moc_116	MH11621376	2253968388	repbyrne	1.4733776008504182	0.7384213761776373	979	NA	NA	NA	NA	Independent	House
moc_116	MH11621122	2382685057	reprobwoodall	0.8606682762396908	2.228237481496459	285	NA	NA	NA	NA	Independent	House
moc_116	MH11629337	2433737761	rephastingsfl	-0.5379447794598595	1.399808158390326	666	NA	NA	NA	NA	Independent	House
moc_116	MH11621549	2847221717	repratcliffe	2.0182591369561185	-1.3120230376574202	4242	NA	NA	NA	NA	Independent	House
moc_116	MS11641501	2863210809	sendavidperdue	1.0282706231529481	0.2501616328161976	2019	NA	NA	NA	NA	Independent	Senate
moc_116	MH11621522	2962891515	repabraham	1.3267047526100528	1.3392441681983305	457	NA	NA	NA	NA	Independent	House
moc_116	MH11621550	2963445730	hurdonthehill	0.07496843950985901	0.368822276341917	2102	NA	NA	NA	NA	Independent	House
moc_116	MS11621501	2964949642	senmcsallyaz	1.316978704950818	-0.5404433004109235	2676	NA	NA	NA	NA	Independent	Senate
moc_116	MH11621543	2966205003	repmarkwalker	1.3600491873910947	0.7241816811960068	701	NA	NA	NA	NA	Independent	House
moc_116	MH11621947	750046943905058816	debbieforfl	-0.6934336448183398	1.0321837358015817	1210	NA	NA	NA	NA	Independent	House
moc_116	MS11641701	803694179079458816	senkamalaharris	-0.8721425376524448	-1.3087930460328654	62336	NA	NA	NA	NA	Independent	Senate
moc_116	MH11621737	811632636598910976	reppaulmitchell	-0.11494444313600923	1.2377438128164922	276	NA	NA	NA	NA	Independent	House
moc_116	MH11621742	816111677917851649	reprooney	0.39346970334793663	1.3683951622240504	237	NA	NA	NA	NA	Independent	House
moc_116	MH11621932	839226269627621376	katiehill4ca	-0.8303994812683042	0.004696288994650383	7462	NA	NA	NA	NA	Independent	House
moc_116	MH11621958	892491627088011264	maxrose4ny	-0.6693886432753535	0.5989868011916724	1779	NA	NA	NA	NA	Independent	House
moc_116	MS11641705	941080085121175552	sendougjones	-0.7789539782855724	-0.023546583640828678	9264	NA	NA	NA	NA	Independent	Senate
moc_116	MH11621963	1060584809095925762	repshalala	-0.6853843836641127	0.8403940941178982	892	NA	NA	NA	NA	Independent	House
moc_116	MH11621932	1068273911224094721	repkatiehill	-0.8303994812683042	0.004696288994650383	7462	NA	NA	NA	NA	Independent	House
moc_116	MH11621960	1075080722241736704	repharley	-0.7318859331367616	1.294942482843825	475	NA	NA	NA	NA	Independent	House
moc_116	MH11621958	1078692057940742144	repmaxrose	-0.6693886432753535	0.5989868011916724	1779	NA	NA	NA	NA	Independent	House
moc_116	MH11621913	1080198683713507335	repcunningham	-0.5577907675204835	0.8521127207210084	643	NA	NA	NA	NA	Independent	House
moc_116	MH11621982	1080307235350241280	rep_watkins	1.2447368856257086	0.8115299961779556	187	NA	NA	NA	NA	Independent	House
moc_116	MH11621957	1080504024695222273	repriggleman	0.6832871601176002	0.6070394590735262	291	NA	NA	NA	NA	Independent	House
moc_116	MH11621976	1080830346915209216	reptorressmall	-0.6879360313946589	1.336355853414392	521	NA	NA	NA	NA	Independent	House
moc_116	MH11621909	1080875913926139910	reptjcox	-0.5218123806701012	2.115428325966824	199	NA	NA	NA	NA	Independent	House
moc_116	MH11621947	1080941062028447744	repdmp	-0.6934336448183398	1.0321837358015817	1210	NA	NA	NA	NA	Independent	House
moc_116	MH11621904	1080978331535896576	repbrindisi	-0.5170187839977533	1.3756711188866824	311	NA	NA	NA	NA	Independent	House
moc_116	MH11621907	1080986167003230208	repgilcisneros	-0.5864356717153811	1.9494958685821657	241	NA	NA	NA	NA	Independent	House
moc_116	MH11621918	1081256295469068288	repfinkenauer	-0.4753979254469156	0.8523414442929279	436	NA	NA	NA	NA	Independent	House
moc_116	MH11621981	1082416697380913152	repmichaelwaltz	1.6006429168031457	0.1481192113554175	336	NA	NA	NA	NA	Independent	House
moc_116	MH11621933	1083019402046513152	repkendrahorn	-0.37147817368640557	0.7510535638581781	554	NA	NA	NA	NA	Independent	House
moc_116	MH11621980	1083469084648505344	congressmanjvd	1.3987101048062696	-0.3262576684429109	525	NA	NA	NA	NA	Independent	House
moc_116	MH11621967	1090328229548826627	reprossspano	1.1303213730628974	1.021252976580263	87	NA	NA	NA	NA	Independent	House
moc_116	MS11641904	1200451909406121984	senatorloeffler	1.6670464149336652	-1.0684755476276184	2500	NA	NA	NA	NA	Independent	Senate
media	media_1	32353291	EconUS	-0.46653566351500225	-0.5378550335776748	1422	NA	NA	NA	NA	Independent	NA
media	media_2	742143	BBCWorld	-0.5390092201504152	-1.1290956129611291	104366	NA	NA	NA	NA	Independent	NA
media	media_3	5392522	NPR	-0.6780932101023764	-1.0895254105537635	138646	NA	NA	NA	NA	Independent	NA
media	media_4	14437914	NewsHour	-0.6235109696889711	-0.5828235161372116	23305	NA	NA	NA	NA	Independent	NA
media	media_5	3108351	WSJ	-0.32962856578760374	-1.1144426093115547	135991	NA	NA	NA	NA	Independent	NA
media	media_6	28785486	ABC	-0.4337708373470313	-1.0752012967985094	86496	NA	NA	NA	NA	Independent	NA
media	media_7	15012486	CBSNews	-0.4096608682958634	-0.9895390004407983	68001	NA	NA	NA	NA	Independent	NA
media	media_8	14173315	NBCNews	-0.48017747764918983	-1.0116560619463804	74730	NA	NA	NA	NA	Independent	NA
media	media_9	759251	CNN	-0.5709950291569966	-1.2957264426231636	192355	NA	NA	NA	NA	Independent	NA
media	media_10	15754281	USATODAY	-0.3617179932100687	-1.0096164908542302	62683	NA	NA	NA	NA	Independent	NA
media	media_11	10774652	theblaze	1.352211172381607	-1.2059249224673911	16992	NA	NA	NA	NA	Independent	NA
media	media_12	807095	nytimes	-0.6260776185712023	-1.2409878084771113	233244	NA	NA	NA	NA	Independent	NA
media	media_13	2467791	washingtonpost	-0.5892594994254582	-1.0393717423223825	122406	NA	NA	NA	NA	Independent	NA
media	media_14	2836421	msnbc	-0.6572595174720846	-0.9041291153394987	49146	NA	NA	NA	NA	Independent	NA
media	media_15	16042794	GuardianUS	-0.627545363197388	-0.46691584495919713	4441	NA	NA	NA	NA	Independent	NA
media	media_16	104237736	Bloomberg	-0.2284899411232933	-0.8665616513150582	6729	NA	NA	NA	NA	Independent	NA
media	media_17	14677919	NewYorker	-0.6952800890371275	-1.0538021354726168	92217	NA	NA	NA	NA	Independent	NA
media	media_18	9300262	politico	-0.4774537091257525	-0.7437145629385772	61375	NA	NA	NA	NA	Independent	NA
media	media_19	7309052	YahooNews	-0.30288406232751797	-0.8975784952061983	14793	NA	NA	NA	NA	Independent	NA
media	media_20	1367531	FoxNews	0.5929247044707954	-1.3603738186575898	115418	NA	NA	NA	NA	Independent	NA
media	media_21	18510860	MotherJones	-0.7779441570140246	-0.6111859822448634	28333	NA	NA	NA	NA	Independent	NA
media	media_22	15164565	Slate	-0.6940799504103083	-0.8170179201077641	39405	NA	NA	NA	NA	Independent	NA
media	media_23	457984599	BreitbartNews	1.4503227821370197	-1.4703352196346495	22155	NA	NA	NA	NA	Independent	NA
media	media_24	15458694	HuffPostPol	-0.5852754544465804	-0.4982037574499233	21107	NA	NA	NA	NA	Independent	NA
media	media_25	16303106	StephenAtHome	-0.7378691431490171	-1.2588873357394135	190485	NA	NA	NA	NA	Independent	NA
media	media_26	55355654	thinkprogress	-0.7566760594514719	-0.4696447410091543	18466	NA	NA	NA	NA	Independent	NA
media	media_27	158414847	TheDailyShow	-0.7711547120170642	-1.2077412292578502	113943	NA	NA	NA	NA	Independent	NA
media	media_30	2303751216	FiveThirtyEight	-0.6553273589564996	-0.7969390138834498	38649	NA	NA	NA	NA	Independent	NA
media	media_32	456806128	BuzzFeedPol	-0.39130878647253464	-0.19665363639807387	2110	NA	NA	NA	NA	Independent	NA
media	media_33	2347049341	voxdotcom	-0.7298286130095556	-0.6778968162404478	26431	NA	NA	NA	NA	Independent	NA
media	media_34	1209936918	OANN	1.7447704854135486	-1.726540053287515	18583	NA	NA	NA	NA	Independent	NA
governors	governor_0	19668491	GovernorKayIvey	0.6471573305791285	0.03687124587597313	1286	NA	NA	NA	NA	Independent	NA
governors	governor_1	1060655470178787328	GovDunleavy	0.6087694575911405	-0.154656393155803	173	NA	NA	NA	NA	Independent	NA
governors	governor_2	20217019	dougducey	0.5589057404590607	-0.6401306673225734	3275	NA	NA	NA	NA	Independent	NA
governors	governor_3	269992801	AsaHutchinson	0.6393569996849731	0.12029332805145866	1408	NA	NA	NA	NA	Independent	NA
governors	governor_4	11347122	GavinNewsom	-0.7744998312492756	-0.8403408143496278	29521	NA	NA	NA	NA	Independent	NA
governors	governor_5	728344273620344832	GovofCO	-0.5910581791828365	-0.18453327930626703	5784	NA	NA	NA	NA	Independent	NA
